STATION,NAME,DATE,TAVG,TMAX,TMIN
ASN00009021,"PERTH AIRPORT, AS",7/4/1986,54,64,44
ASN00009021,"PERTH AIRPORT, AS",7/5/1986,54,63,45
ASN00009021,"PERTH AIRPORT, AS",7/6/1986,50,61,50
ASN00009021,"PERTH AIRPORT, AS",7/7/1986,49,60,41
ASN00009021,"PERTH AIRPORT, AS",7/8/1986,51,57,38
ASN00009021,"PERTH AIRPORT, AS",7/9/1986,49,59,41
ASN00009021,"PERTH AIRPORT, AS",7/10/1986,49,61,37
ASN00009021,"PERTH AIRPORT, AS",7/11/1986,52,63,37
ASN00009021,"PERTH AIRPORT, AS",7/12/1986,56,67,39
ASN00009021,"PERTH AIRPORT, AS",7/13/1986,56,63,46
ASN00009021,"PERTH AIRPORT, AS",7/14/1986,47,57,50
ASN00009021,"PERTH AIRPORT, AS",7/15/1986,47,56,36
ASN00009021,"PERTH AIRPORT, AS",7/16/1986,50,60,36
ASN00009021,"PERTH AIRPORT, AS",7/17/1986,53,60,42
ASN00009021,"PERTH AIRPORT, AS",7/18/1986,54,59,47
ASN00009021,"PERTH AIRPORT, AS",7/19/1986,53,63,44
ASN00009021,"PERTH AIRPORT, AS",7/20/1986,57,62,44
ASN00009021,"PERTH AIRPORT, AS",7/21/1986,53,60,50
ASN00009021,"PERTH AIRPORT, AS",7/22/1986,53,56,50
ASN00009021,"PERTH AIRPORT, AS",7/23/1986,53,63,46
ASN00009021,"PERTH AIRPORT, AS",7/24/1986,49,58,36
ASN00009021,"PERTH AIRPORT, AS",7/25/1986,52,63,39
ASN00009021,"PERTH AIRPORT, AS",7/26/1986,50,62,42
ASN00009021,"PERTH AIRPORT, AS",7/27/1986,49,60,39
ASN00009021,"PERTH AIRPORT, AS",7/28/1986,53,63,35
ASN00009021,"PERTH AIRPORT, AS",7/29/1986,57,66,41
ASN00009021,"PERTH AIRPORT, AS",7/30/1986,53,59,50
ASN00009021,"PERTH AIRPORT, AS",7/31/1986,53,61,47
ASN00009021,"PERTH AIRPORT, AS",8/1/1986,55,65,45
ASN00009021,"PERTH AIRPORT, AS",8/2/1986,52,62,40
ASN00009021,"PERTH AIRPORT, AS",8/3/1986,52,61,38
ASN00009021,"PERTH AIRPORT, AS",8/4/1986,55,65,43
ASN00009021,"PERTH AIRPORT, AS",8/5/1986,60,69,43
ASN00009021,"PERTH AIRPORT, AS",8/6/1986,58,64,50
ASN00009021,"PERTH AIRPORT, AS",8/7/1986,57,64,49
ASN00009021,"PERTH AIRPORT, AS",8/8/1986,51,60,51
ASN00009021,"PERTH AIRPORT, AS",8/9/1986,50,61,38
ASN00009021,"PERTH AIRPORT, AS",8/10/1986,53,61,40
ASN00009021,"PERTH AIRPORT, AS",8/11/1986,47,60,44
ASN00009021,"PERTH AIRPORT, AS",8/12/1986,47,57,32
ASN00009021,"PERTH AIRPORT, AS",8/13/1986,47,58,33
ASN00009021,"PERTH AIRPORT, AS",8/14/1986,50,61,39
ASN00009021,"PERTH AIRPORT, AS",8/15/1986,52,62,41
ASN00009021,"PERTH AIRPORT, AS",8/16/1986,52,61,40
ASN00009021,"PERTH AIRPORT, AS",8/17/1986,53,64,42
ASN00009021,"PERTH AIRPORT, AS",8/18/1986,53,63,43
ASN00009021,"PERTH AIRPORT, AS",8/19/1986,56,63,49
ASN00009021,"PERTH AIRPORT, AS",8/20/1986,57,64,49
ASN00009021,"PERTH AIRPORT, AS",8/21/1986,58,65,50
ASN00009021,"PERTH AIRPORT, AS",8/22/1986,54,58,46
ASN00009021,"PERTH AIRPORT, AS",8/23/1986,53,61,45
ASN00009021,"PERTH AIRPORT, AS",8/24/1986,53,63,46
ASN00009021,"PERTH AIRPORT, AS",8/25/1986,53,64,44
ASN00009021,"PERTH AIRPORT, AS",8/26/1986,53,65,42
ASN00009021,"PERTH AIRPORT, AS",8/27/1986,55,64,42
ASN00009021,"PERTH AIRPORT, AS",8/28/1986,51,59,48
ASN00009021,"PERTH AIRPORT, AS",8/29/1986,54,61,42
ASN00009021,"PERTH AIRPORT, AS",8/30/1986,58,66,47
ASN00009021,"PERTH AIRPORT, AS",8/31/1986,59,69,50
ASN00009021,"PERTH AIRPORT, AS",9/1/1986,65,78,49
ASN00009021,"PERTH AIRPORT, AS",9/2/1986,63,70,49
ASN00009021,"PERTH AIRPORT, AS",9/3/1986,60,68,56
ASN00009021,"PERTH AIRPORT, AS",9/4/1986,54,62,54
ASN00009021,"PERTH AIRPORT, AS",9/5/1986,57,66,41
ASN00009021,"PERTH AIRPORT, AS",9/6/1986,63,72,46
ASN00009021,"PERTH AIRPORT, AS",9/7/1986,63,72,56
ASN00009021,"PERTH AIRPORT, AS",9/8/1986,61,71,48
ASN00009021,"PERTH AIRPORT, AS",9/9/1986,64,74,50
ASN00009021,"PERTH AIRPORT, AS",9/10/1986,60,67,54
ASN00009021,"PERTH AIRPORT, AS",9/11/1986,56,67,51
ASN00009021,"PERTH AIRPORT, AS",9/12/1986,56,64,41
ASN00009021,"PERTH AIRPORT, AS",9/13/1986,60,66,50
ASN00009021,"PERTH AIRPORT, AS",9/14/1986,56,64,51
ASN00009021,"PERTH AIRPORT, AS",9/15/1986,51,60,46
ASN00009021,"PERTH AIRPORT, AS",9/16/1986,55,61,44
ASN00009021,"PERTH AIRPORT, AS",9/17/1986,57,64,50
ASN00009021,"PERTH AIRPORT, AS",9/18/1986,58,66,49
ASN00009021,"PERTH AIRPORT, AS",9/19/1986,55,60,51
ASN00009021,"PERTH AIRPORT, AS",9/20/1986,58,66,49
ASN00009021,"PERTH AIRPORT, AS",9/21/1986,59,66,51
ASN00009021,"PERTH AIRPORT, AS",9/22/1986,57,66,48
ASN00009021,"PERTH AIRPORT, AS",9/23/1986,56,65,41
ASN00009021,"PERTH AIRPORT, AS",9/24/1986,60,65,48
ASN00009021,"PERTH AIRPORT, AS",9/25/1986,62,67,55
ASN00009021,"PERTH AIRPORT, AS",9/26/1986,61,69,53
ASN00009021,"PERTH AIRPORT, AS",9/27/1986,68,76,51
ASN00009021,"PERTH AIRPORT, AS",9/28/1986,69,79,59
ASN00009021,"PERTH AIRPORT, AS",9/29/1986,65,74,58
ASN00009021,"PERTH AIRPORT, AS",9/30/1986,56,66,53
ASN00009021,"PERTH AIRPORT, AS",10/1/1986,54,64,43
ASN00009021,"PERTH AIRPORT, AS",10/2/1986,58,68,42
ASN00009021,"PERTH AIRPORT, AS",10/3/1986,54,69,47
ASN00009021,"PERTH AIRPORT, AS",10/4/1986,58,67,41
ASN00009021,"PERTH AIRPORT, AS",10/5/1986,57,67,47
ASN00009021,"PERTH AIRPORT, AS",10/6/1986,61,68,52
ASN00009021,"PERTH AIRPORT, AS",10/7/1986,59,70,52
ASN00009021,"PERTH AIRPORT, AS",10/8/1986,57,67,45
ASN00009021,"PERTH AIRPORT, AS",10/9/1986,58,68,44
ASN00009021,"PERTH AIRPORT, AS",10/10/1986,59,70,47
ASN00009021,"PERTH AIRPORT, AS",10/11/1986,65,71,46
ASN00009021,"PERTH AIRPORT, AS",10/12/1986,59,67,54
ASN00009021,"PERTH AIRPORT, AS",10/13/1986,57,62,49
ASN00009021,"PERTH AIRPORT, AS",10/14/1986,56,63,47
ASN00009021,"PERTH AIRPORT, AS",10/15/1986,62,68,46
ASN00009021,"PERTH AIRPORT, AS",10/16/1986,59,67,52
ASN00009021,"PERTH AIRPORT, AS",10/17/1986,55,62,50
ASN00009021,"PERTH AIRPORT, AS",10/18/1986,55,67,46
ASN00009021,"PERTH AIRPORT, AS",10/19/1986,,69,47
ASN00009021,"PERTH AIRPORT, AS",10/20/1986,68,73,50
ASN00009021,"PERTH AIRPORT, AS",10/21/1986,57,73,55
ASN00009021,"PERTH AIRPORT, AS",10/22/1986,57,68,45
ASN00009021,"PERTH AIRPORT, AS",10/23/1986,66,71,48
ASN00009021,"PERTH AIRPORT, AS",10/24/1986,63,78,48
ASN00009021,"PERTH AIRPORT, AS",10/25/1986,62,72,51
ASN00009021,"PERTH AIRPORT, AS",10/26/1986,,78,48
ASN00009021,"PERTH AIRPORT, AS",10/27/1986,56,67,56
ASN00009021,"PERTH AIRPORT, AS",10/28/1986,64,71,44
ASN00009021,"PERTH AIRPORT, AS",10/29/1986,,68,47
ASN00009021,"PERTH AIRPORT, AS",10/30/1986,59,68,48
ASN00009021,"PERTH AIRPORT, AS",10/31/1986,,77,47
ASN00009021,"PERTH AIRPORT, AS",11/1/1986,,91,51
ASN00009021,"PERTH AIRPORT, AS",11/2/1986,66,73,55
ASN00009021,"PERTH AIRPORT, AS",11/3/1986,,70,57
ASN00009021,"PERTH AIRPORT, AS",11/4/1986,,69,51
ASN00009021,"PERTH AIRPORT, AS",11/5/1986,,69,56
ASN00009021,"PERTH AIRPORT, AS",11/6/1986,,71,47
ASN00009021,"PERTH AIRPORT, AS",11/7/1986,75,84,53
ASN00009021,"PERTH AIRPORT, AS",11/8/1986,,71,62
ASN00009021,"PERTH AIRPORT, AS",11/9/1986,66,77,54
ASN00009021,"PERTH AIRPORT, AS",11/10/1986,68,76,57
ASN00009021,"PERTH AIRPORT, AS",11/11/1986,74,87,57
ASN00009021,"PERTH AIRPORT, AS",11/12/1986,66,72,61
ASN00009021,"PERTH AIRPORT, AS",11/13/1986,65,71,54
ASN00009021,"PERTH AIRPORT, AS",11/14/1986,62,73,50
ASN00009021,"PERTH AIRPORT, AS",11/15/1986,57,72,53
ASN00009021,"PERTH AIRPORT, AS",11/16/1986,64,71,48
ASN00009021,"PERTH AIRPORT, AS",11/17/1986,71,80,52
ASN00009021,"PERTH AIRPORT, AS",11/18/1986,76,92,56
ASN00009021,"PERTH AIRPORT, AS",11/19/1986,81,99,56
ASN00009021,"PERTH AIRPORT, AS",11/20/1986,71,83,52
ASN00009021,"PERTH AIRPORT, AS",11/21/1986,72,82,58
ASN00009021,"PERTH AIRPORT, AS",11/22/1986,70,82,59
ASN00009021,"PERTH AIRPORT, AS",11/23/1986,72,85,57
ASN00009021,"PERTH AIRPORT, AS",11/24/1986,69,78,52
ASN00009021,"PERTH AIRPORT, AS",11/25/1986,70,82,58
ASN00009021,"PERTH AIRPORT, AS",11/26/1986,69,79,57
ASN00009021,"PERTH AIRPORT, AS",11/27/1986,73,84,59
ASN00009021,"PERTH AIRPORT, AS",11/28/1986,75,90,63
ASN00009021,"PERTH AIRPORT, AS",11/29/1986,68,74,65
ASN00009021,"PERTH AIRPORT, AS",11/30/1986,62,71,62
ASN00009021,"PERTH AIRPORT, AS",12/1/1986,62,70,53
ASN00009021,"PERTH AIRPORT, AS",12/2/1986,66,74,50
ASN00009021,"PERTH AIRPORT, AS",12/3/1986,74,80,54
ASN00009021,"PERTH AIRPORT, AS",12/4/1986,67,76,58
ASN00009021,"PERTH AIRPORT, AS",12/5/1986,68,77,54
ASN00009021,"PERTH AIRPORT, AS",12/6/1986,66,74,58
ASN00009021,"PERTH AIRPORT, AS",12/7/1986,71,83,56
ASN00009021,"PERTH AIRPORT, AS",12/8/1986,69,83,59
ASN00009021,"PERTH AIRPORT, AS",12/9/1986,65,73,57
ASN00009021,"PERTH AIRPORT, AS",12/10/1986,68,78,50
ASN00009021,"PERTH AIRPORT, AS",12/11/1986,76,87,57
ASN00009021,"PERTH AIRPORT, AS",12/12/1986,80,94,65
ASN00009021,"PERTH AIRPORT, AS",12/13/1986,82,94,60
ASN00009021,"PERTH AIRPORT, AS",12/14/1986,76,86,69
ASN00009021,"PERTH AIRPORT, AS",12/15/1986,70,80,59
ASN00009021,"PERTH AIRPORT, AS",12/16/1986,71,83,60
ASN00009021,"PERTH AIRPORT, AS",12/17/1986,75,90,53
ASN00009021,"PERTH AIRPORT, AS",12/18/1986,88,97,56
ASN00009021,"PERTH AIRPORT, AS",12/19/1986,81,98,67
ASN00009021,"PERTH AIRPORT, AS",12/20/1986,84,100,64
ASN00009021,"PERTH AIRPORT, AS",12/21/1986,76,88,66
ASN00009021,"PERTH AIRPORT, AS",12/22/1986,71,78,59
ASN00009021,"PERTH AIRPORT, AS",12/23/1986,,78,65
ASN00009021,"PERTH AIRPORT, AS",12/24/1986,73,81,54
ASN00009021,"PERTH AIRPORT, AS",12/25/1986,79,88,59
ASN00009021,"PERTH AIRPORT, AS",12/26/1986,71,82,63
ASN00009021,"PERTH AIRPORT, AS",12/27/1986,,85,61
ASN00009021,"PERTH AIRPORT, AS",12/28/1986,74,87,59
ASN00009021,"PERTH AIRPORT, AS",12/29/1986,69,74,65
ASN00009021,"PERTH AIRPORT, AS",12/30/1986,67,80,55
ASN00009021,"PERTH AIRPORT, AS",12/31/1986,70,89,53
ASN00009021,"PERTH AIRPORT, AS",1/1/1987,71,80,56
ASN00009021,"PERTH AIRPORT, AS",1/2/1987,72,85,54
ASN00009021,"PERTH AIRPORT, AS",1/3/1987,80,96,58
ASN00009021,"PERTH AIRPORT, AS",1/4/1987,84,98,58
ASN00009021,"PERTH AIRPORT, AS",1/5/1987,82,90,69
ASN00009021,"PERTH AIRPORT, AS",1/6/1987,71,83,61
ASN00009021,"PERTH AIRPORT, AS",1/7/1987,78,87,62
ASN00009021,"PERTH AIRPORT, AS",1/8/1987,74,85,64
ASN00009021,"PERTH AIRPORT, AS",1/9/1987,66,76,63
ASN00009021,"PERTH AIRPORT, AS",1/10/1987,65,75,56
ASN00009021,"PERTH AIRPORT, AS",1/11/1987,69,80,51
ASN00009021,"PERTH AIRPORT, AS",1/12/1987,73,86,52
ASN00009021,"PERTH AIRPORT, AS",1/13/1987,81,93,61
ASN00009021,"PERTH AIRPORT, AS",1/14/1987,79,97,67
ASN00009021,"PERTH AIRPORT, AS",1/15/1987,75,82,64
ASN00009021,"PERTH AIRPORT, AS",1/16/1987,70,81,63
ASN00009021,"PERTH AIRPORT, AS",1/17/1987,70,82,55
ASN00009021,"PERTH AIRPORT, AS",1/18/1987,74,87,55
ASN00009021,"PERTH AIRPORT, AS",1/19/1987,80,96,56
ASN00009021,"PERTH AIRPORT, AS",1/20/1987,76,90,65
ASN00009021,"PERTH AIRPORT, AS",1/21/1987,76,85,64
ASN00009021,"PERTH AIRPORT, AS",1/22/1987,78,89,63
ASN00009021,"PERTH AIRPORT, AS",1/23/1987,67,78,65
ASN00009021,"PERTH AIRPORT, AS",1/24/1987,69,78,53
ASN00009021,"PERTH AIRPORT, AS",1/25/1987,68,78,54
ASN00009021,"PERTH AIRPORT, AS",1/26/1987,76,91,60
ASN00009021,"PERTH AIRPORT, AS",1/27/1987,80,96,60
ASN00009021,"PERTH AIRPORT, AS",1/28/1987,79,96,67
ASN00009021,"PERTH AIRPORT, AS",1/29/1987,76,88,56
ASN00009021,"PERTH AIRPORT, AS",1/30/1987,74,85,53
ASN00009021,"PERTH AIRPORT, AS",1/31/1987,78,88,60
ASN00009021,"PERTH AIRPORT, AS",2/1/1987,74,85,64
ASN00009021,"PERTH AIRPORT, AS",2/2/1987,79,93,62
ASN00009021,"PERTH AIRPORT, AS",2/3/1987,83,96,57
ASN00009021,"PERTH AIRPORT, AS",2/4/1987,83,100,69
ASN00009021,"PERTH AIRPORT, AS",2/5/1987,81,95,63
ASN00009021,"PERTH AIRPORT, AS",2/6/1987,71,82,65
ASN00009021,"PERTH AIRPORT, AS",2/7/1987,74,87,58
ASN00009021,"PERTH AIRPORT, AS",2/8/1987,85,101,62
ASN00009021,"PERTH AIRPORT, AS",2/9/1987,79,94,68
ASN00009021,"PERTH AIRPORT, AS",2/10/1987,78,93,61
ASN00009021,"PERTH AIRPORT, AS",2/11/1987,84,101,62
ASN00009021,"PERTH AIRPORT, AS",2/12/1987,80,99,62
ASN00009021,"PERTH AIRPORT, AS",2/13/1987,75,86,62
ASN00009021,"PERTH AIRPORT, AS",2/14/1987,77,91,62
ASN00009021,"PERTH AIRPORT, AS",2/15/1987,83,97,63
ASN00009021,"PERTH AIRPORT, AS",2/16/1987,89,104,68
ASN00009021,"PERTH AIRPORT, AS",2/17/1987,80,94,69
ASN00009021,"PERTH AIRPORT, AS",2/18/1987,71,81,70
ASN00009021,"PERTH AIRPORT, AS",2/19/1987,71,82,60
ASN00009021,"PERTH AIRPORT, AS",2/20/1987,73,85,56
ASN00009021,"PERTH AIRPORT, AS",2/21/1987,79,91,57
ASN00009021,"PERTH AIRPORT, AS",2/22/1987,77,97,65
ASN00009021,"PERTH AIRPORT, AS",2/23/1987,73,88,57
ASN00009021,"PERTH AIRPORT, AS",2/24/1987,75,90,57
ASN00009021,"PERTH AIRPORT, AS",2/25/1987,77,90,52
ASN00009021,"PERTH AIRPORT, AS",2/26/1987,68,81,59
ASN00009021,"PERTH AIRPORT, AS",2/27/1987,69,81,53
ASN00009021,"PERTH AIRPORT, AS",2/28/1987,70,83,57
ASN00009021,"PERTH AIRPORT, AS",3/1/1987,75,88,57
ASN00009021,"PERTH AIRPORT, AS",3/2/1987,78,94,61
ASN00009021,"PERTH AIRPORT, AS",3/3/1987,78,96,61
ASN00009021,"PERTH AIRPORT, AS",3/4/1987,75,90,60
ASN00009021,"PERTH AIRPORT, AS",3/5/1987,76,89,62
ASN00009021,"PERTH AIRPORT, AS",3/6/1987,76,90,62
ASN00009021,"PERTH AIRPORT, AS",3/7/1987,79,93,60
ASN00009021,"PERTH AIRPORT, AS",3/8/1987,80,93,60
ASN00009021,"PERTH AIRPORT, AS",3/9/1987,80,95,65
ASN00009021,"PERTH AIRPORT, AS",3/10/1987,79,94,66
ASN00009021,"PERTH AIRPORT, AS",3/11/1987,73,85,60
ASN00009021,"PERTH AIRPORT, AS",3/12/1987,82,93,64
ASN00009021,"PERTH AIRPORT, AS",3/13/1987,85,98,75
ASN00009021,"PERTH AIRPORT, AS",3/14/1987,75,84,65
ASN00009021,"PERTH AIRPORT, AS",3/15/1987,68,76,67
ASN00009021,"PERTH AIRPORT, AS",3/16/1987,68,76,55
ASN00009021,"PERTH AIRPORT, AS",3/17/1987,61,72,59
ASN00009021,"PERTH AIRPORT, AS",3/18/1987,65,76,45
ASN00009021,"PERTH AIRPORT, AS",3/19/1987,71,83,54
ASN00009021,"PERTH AIRPORT, AS",3/20/1987,79,89,58
ASN00009021,"PERTH AIRPORT, AS",3/21/1987,76,90,70
ASN00009021,"PERTH AIRPORT, AS",3/22/1987,78,90,59
ASN00009021,"PERTH AIRPORT, AS",3/23/1987,72,80,65
ASN00009021,"PERTH AIRPORT, AS",3/24/1987,67,77,60
ASN00009021,"PERTH AIRPORT, AS",3/25/1987,69,78,54
ASN00009021,"PERTH AIRPORT, AS",3/26/1987,74,83,59
ASN00009021,"PERTH AIRPORT, AS",3/27/1987,69,78,61
ASN00009021,"PERTH AIRPORT, AS",3/28/1987,70,80,59
ASN00009021,"PERTH AIRPORT, AS",3/29/1987,77,87,58
ASN00009021,"PERTH AIRPORT, AS",3/30/1987,74,86,64
ASN00009021,"PERTH AIRPORT, AS",3/31/1987,72,81,67
ASN00009021,"PERTH AIRPORT, AS",4/1/1987,70,81,59
ASN00009021,"PERTH AIRPORT, AS",4/2/1987,69,81,56
ASN00009021,"PERTH AIRPORT, AS",4/3/1987,70,80,55
ASN00009021,"PERTH AIRPORT, AS",4/4/1987,61,72,56
ASN00009021,"PERTH AIRPORT, AS",4/5/1987,64,75,40
ASN00009021,"PERTH AIRPORT, AS",4/6/1987,75,87,56
ASN00009021,"PERTH AIRPORT, AS",4/7/1987,76,86,65
ASN00009021,"PERTH AIRPORT, AS",4/8/1987,68,76,64
ASN00009021,"PERTH AIRPORT, AS",4/9/1987,65,76,60
ASN00009021,"PERTH AIRPORT, AS",4/10/1987,68,77,53
ASN00009021,"PERTH AIRPORT, AS",4/11/1987,59,70,60
ASN00009021,"PERTH AIRPORT, AS",4/12/1987,60,72,42
ASN00009021,"PERTH AIRPORT, AS",4/13/1987,59,74,46
ASN00009021,"PERTH AIRPORT, AS",4/14/1987,65,78,50
ASN00009021,"PERTH AIRPORT, AS",4/15/1987,73,85,51
ASN00009021,"PERTH AIRPORT, AS",4/16/1987,77,93,60
ASN00009021,"PERTH AIRPORT, AS",4/17/1987,73,91,58
ASN00009021,"PERTH AIRPORT, AS",4/18/1987,68,79,56
ASN00009021,"PERTH AIRPORT, AS",4/19/1987,68,77,56
ASN00009021,"PERTH AIRPORT, AS",4/20/1987,73,87,58
ASN00009021,"PERTH AIRPORT, AS",4/21/1987,69,77,64
ASN00009021,"PERTH AIRPORT, AS",4/22/1987,74,86,62
ASN00009021,"PERTH AIRPORT, AS",4/23/1987,77,81,66
ASN00009021,"PERTH AIRPORT, AS",4/24/1987,73,79,69
ASN00009021,"PERTH AIRPORT, AS",4/25/1987,64,74,67
ASN00009021,"PERTH AIRPORT, AS",4/26/1987,62,69,51
ASN00009021,"PERTH AIRPORT, AS",4/27/1987,60,69,54
ASN00009021,"PERTH AIRPORT, AS",4/28/1987,65,75,51
ASN00009021,"PERTH AIRPORT, AS",4/29/1987,73,85,57
ASN00009021,"PERTH AIRPORT, AS",4/30/1987,68,77,64
ASN00009021,"PERTH AIRPORT, AS",5/1/1987,59,67,58
ASN00009021,"PERTH AIRPORT, AS",5/2/1987,57,67,51
ASN00009021,"PERTH AIRPORT, AS",5/3/1987,60,72,43
ASN00009021,"PERTH AIRPORT, AS",5/4/1987,62,77,47
ASN00009021,"PERTH AIRPORT, AS",5/5/1987,65,78,50
ASN00009021,"PERTH AIRPORT, AS",5/6/1987,71,81,54
ASN00009021,"PERTH AIRPORT, AS",5/7/1987,69,77,63
ASN00009021,"PERTH AIRPORT, AS",5/8/1987,62,66,61
ASN00009021,"PERTH AIRPORT, AS",5/9/1987,58,70,58
ASN00009021,"PERTH AIRPORT, AS",5/10/1987,50,58,48
ASN00009021,"PERTH AIRPORT, AS",5/11/1987,55,62,39
ASN00009021,"PERTH AIRPORT, AS",5/12/1987,53,65,38
ASN00009021,"PERTH AIRPORT, AS",5/13/1987,55,64,46
ASN00009021,"PERTH AIRPORT, AS",5/14/1987,56,67,46
ASN00009021,"PERTH AIRPORT, AS",5/15/1987,57,69,41
ASN00009021,"PERTH AIRPORT, AS",5/16/1987,59,67,43
ASN00009021,"PERTH AIRPORT, AS",5/17/1987,58,70,52
ASN00009021,"PERTH AIRPORT, AS",5/18/1987,56,71,46
ASN00009021,"PERTH AIRPORT, AS",5/19/1987,58,71,40
ASN00009021,"PERTH AIRPORT, AS",5/20/1987,59,70,46
ASN00009021,"PERTH AIRPORT, AS",5/21/1987,58,69,42
ASN00009021,"PERTH AIRPORT, AS",5/22/1987,62,70,46
ASN00009021,"PERTH AIRPORT, AS",5/23/1987,61,71,53
ASN00009021,"PERTH AIRPORT, AS",5/24/1987,61,71,49
ASN00009021,"PERTH AIRPORT, AS",5/25/1987,61,69,54
ASN00009021,"PERTH AIRPORT, AS",5/26/1987,58,66,52
ASN00009021,"PERTH AIRPORT, AS",5/27/1987,58,68,47
ASN00009021,"PERTH AIRPORT, AS",5/28/1987,57,70,49
ASN00009021,"PERTH AIRPORT, AS",5/29/1987,59,72,42
ASN00009021,"PERTH AIRPORT, AS",5/30/1987,60,70,46
ASN00009021,"PERTH AIRPORT, AS",5/31/1987,59,71,52
ASN00009021,"PERTH AIRPORT, AS",6/1/1987,61,73,49
ASN00009021,"PERTH AIRPORT, AS",6/2/1987,63,72,44
ASN00009021,"PERTH AIRPORT, AS",6/3/1987,59,65,53
ASN00009021,"PERTH AIRPORT, AS",6/4/1987,60,69,56
ASN00009021,"PERTH AIRPORT, AS",6/5/1987,67,76,51
ASN00009021,"PERTH AIRPORT, AS",6/6/1987,64,69,57
ASN00009021,"PERTH AIRPORT, AS",6/7/1987,59,68,59
ASN00009021,"PERTH AIRPORT, AS",6/8/1987,60,68,50
ASN00009021,"PERTH AIRPORT, AS",6/9/1987,62,69,55
ASN00009021,"PERTH AIRPORT, AS",6/10/1987,58,66,53
ASN00009021,"PERTH AIRPORT, AS",6/11/1987,57,66,49
ASN00009021,"PERTH AIRPORT, AS",6/12/1987,57,69,48
ASN00009021,"PERTH AIRPORT, AS",6/13/1987,62,70,50
ASN00009021,"PERTH AIRPORT, AS",6/14/1987,65,75,52
ASN00009021,"PERTH AIRPORT, AS",6/15/1987,59,64,56
ASN00009021,"PERTH AIRPORT, AS",6/16/1987,65,72,55
ASN00009021,"PERTH AIRPORT, AS",6/17/1987,58,66,58
ASN00009021,"PERTH AIRPORT, AS",6/18/1987,55,59,50
ASN00009021,"PERTH AIRPORT, AS",6/19/1987,58,67,51
ASN00009021,"PERTH AIRPORT, AS",6/20/1987,52,57,50
ASN00009021,"PERTH AIRPORT, AS",6/21/1987,60,67,45
ASN00009021,"PERTH AIRPORT, AS",6/22/1987,58,67,50
ASN00009021,"PERTH AIRPORT, AS",6/23/1987,57,65,48
ASN00009021,"PERTH AIRPORT, AS",6/24/1987,61,68,48
ASN00009021,"PERTH AIRPORT, AS",6/25/1987,58,64,53
ASN00009021,"PERTH AIRPORT, AS",6/26/1987,60,66,53
ASN00009021,"PERTH AIRPORT, AS",6/27/1987,58,69,54
ASN00009021,"PERTH AIRPORT, AS",6/28/1987,59,66,47
ASN00009021,"PERTH AIRPORT, AS",6/29/1987,55,63,48
ASN00009021,"PERTH AIRPORT, AS",6/30/1987,57,64,48
ASN00009021,"PERTH AIRPORT, AS",7/1/1987,58,66,50
ASN00009021,"PERTH AIRPORT, AS",7/2/1987,58,68,47
ASN00009021,"PERTH AIRPORT, AS",7/3/1987,58,67,45
ASN00009021,"PERTH AIRPORT, AS",7/4/1987,58,68,49
ASN00009021,"PERTH AIRPORT, AS",7/5/1987,58,68,50
ASN00009021,"PERTH AIRPORT, AS",7/6/1987,60,72,44
ASN00009021,"PERTH AIRPORT, AS",7/7/1987,64,74,50
ASN00009021,"PERTH AIRPORT, AS",7/8/1987,54,62,52
ASN00009021,"PERTH AIRPORT, AS",7/9/1987,56,64,45
ASN00009021,"PERTH AIRPORT, AS",7/10/1987,53,62,48
ASN00009021,"PERTH AIRPORT, AS",7/11/1987,54,64,41
ASN00009021,"PERTH AIRPORT, AS",7/12/1987,56,63,44
ASN00009021,"PERTH AIRPORT, AS",7/13/1987,58,64,48
ASN00009021,"PERTH AIRPORT, AS",7/14/1987,53,65,51
ASN00009021,"PERTH AIRPORT, AS",7/15/1987,58,65,48
ASN00009021,"PERTH AIRPORT, AS",7/16/1987,56,64,51
ASN00009021,"PERTH AIRPORT, AS",7/17/1987,53,61,47
ASN00009021,"PERTH AIRPORT, AS",7/18/1987,50,63,42
ASN00009021,"PERTH AIRPORT, AS",7/19/1987,48,60,42
ASN00009021,"PERTH AIRPORT, AS",7/20/1987,53,61,36
ASN00009021,"PERTH AIRPORT, AS",7/21/1987,57,65,46
ASN00009021,"PERTH AIRPORT, AS",7/22/1987,59,65,49
ASN00009021,"PERTH AIRPORT, AS",7/23/1987,58,65,54
ASN00009021,"PERTH AIRPORT, AS",7/24/1987,51,60,49
ASN00009021,"PERTH AIRPORT, AS",7/25/1987,52,61,38
ASN00009021,"PERTH AIRPORT, AS",7/26/1987,56,65,43
ASN00009021,"PERTH AIRPORT, AS",7/27/1987,62,69,47
ASN00009021,"PERTH AIRPORT, AS",7/28/1987,61,64,51
ASN00009021,"PERTH AIRPORT, AS",7/29/1987,53,62,55
ASN00009021,"PERTH AIRPORT, AS",7/30/1987,56,62,45
ASN00009021,"PERTH AIRPORT, AS",7/31/1987,51,62,48
ASN00009021,"PERTH AIRPORT, AS",8/1/1987,48,59,37
ASN00009021,"PERTH AIRPORT, AS",8/2/1987,50,61,37
ASN00009021,"PERTH AIRPORT, AS",8/3/1987,51,65,40
ASN00009021,"PERTH AIRPORT, AS",8/4/1987,54,66,35
ASN00009021,"PERTH AIRPORT, AS",8/5/1987,57,68,36
ASN00009021,"PERTH AIRPORT, AS",8/6/1987,57,71,46
